"Wscore","Lscore","Winning_team","Team1","Team2","Game_num1","Game_num2","Avg_score1","Avg_score2","Avg_allow1","Avg_allow2","dif","Team1_wins","Team2_wins","Team1_pct","Team2_pct","home"
84,76,"2",1234,1268,20,18,81.47368421,74.17647059,78,66.29411765,-8,11,15,0.55,0.833333333333333,"1"
70,67,"2",1222,1272,19,19,75.77777778,78.83333333,62.77777778,69.83333333,-3,13,13,0.684210526315789,0.684210526315789,"1"
74,65,"2",1170,1286,15,18,67.64285714,78.35294118,78.28571429,80.23529412,-9,3,5,0.2,0.277777777777778,"1"
89,82,"2",1122,1287,18,17,75.41176471,77.8125,86.82352941,81.4375,-7,4,5,0.222222222222222,0.294117647058824,"1"
86,75,"1",1291,1357,20,20,67.47368421,73.31578947,73,78.78947368,11,7,8,0.35,0.4,"2"
65,52,"1",1292,1198,18,17,73.11764706,68.25,65.58823529,73.125,13,14,2,0.777777777777778,0.117647058823529,"2"
86,79,"1",1293,1184,18,19,77.05882353,70.77777778,75.58823529,78.66666667,7,8,6,0.444444444444444,0.315789473684211,"1"
89,83,"1",1295,1236,17,17,69.25,84.5625,69.4375,78.5,6,10,11,0.588235294117647,0.647058823529412,"1"
74,63,"2",1263,1306,20,16,66.47368421,65.6,77.63157895,67.86666667,-11,4,8,0.2,0.5,"1"
72,64,"2",1223,1309,14,14,70.30769231,68.69230769,78.53846154,74.76923077,-8,4,6,0.285714285714286,0.428571428571429,"2"
62,59,"2",1101,1311,14,15,65.53846154,71.78571429,71.23076923,84.85714286,-3,4,5,0.285714285714286,0.333333333333333,"2"
83,77,"1",1315,1451,14,14,74.84615385,73.23076923,76.07692308,71,6,6,7,0.428571428571429,0.5,"1"
86,84,"2",1244,1316,18,17,73.58823529,68.25,78.17647059,80.1875,-2,5,3,0.277777777777778,0.176470588235294,"2"
86,63,"1",1332,1143,18,19,79.47058824,70.22222222,63.82352941,61.72222222,23,15,13,0.833333333333333,0.684210526315789,"1"
88,79,"2",1285,1340,20,14,73,81,71.31578947,79.69230769,-9,10,7,0.5,0.5,"2"
72,60,"1",1347,1255,17,16,64.3125,65.86666667,74.375,80.73333333,12,6,4,0.352941176470588,0.25,"2"
74,67,"1",1352,1148,20,18,61.15789474,61.70588235,68.42105263,74.23529412,7,6,2,0.3,0.111111111111111,"1"
87,65,"2",1249,1358,15,16,72,71.13333333,72.64285714,74.33333333,-22,7,9,0.466666666666667,0.5625,"2"
69,62,"2",1258,1360,17,18,71.25,70.05882353,72.375,71.82352941,-7,8,8,0.470588235294118,0.444444444444444,"1"
75,50,"2",1339,1362,17,19,71.3125,74.83333333,74.1875,70.66666667,-25,8,11,0.470588235294118,0.578947368421053,"2"
62,60,"2",1195,1367,17,17,75.875,74.375,74,76.6875,-2,11,8,0.647058823529412,0.470588235294118,"1"
79,76,"1",1369,1188,19,18,71.77777778,67.70588235,75.55555556,77.11764706,3,5,4,0.263157894736842,0.222222222222222,"1"
61,58,"1",1372,1394,15,14,65.57142857,72.92307692,68.78571429,76,3,5,6,0.333333333333333,0.428571428571429,"2"
69,49,"2",1163,1374,17,20,64.0625,72.84210526,64.6875,59.73684211,-20,6,15,0.352941176470588,0.75,"2"
75,65,"1",1379,1317,16,16,58.8,65.66666667,71.53333333,72.33333333,10,3,4,0.1875,0.25,"1"
75,61,"1",1384,1136,17,19,72.375,73.72222222,76.4375,81.05555556,14,5,4,0.294117647058824,0.210526315789474,"1"
62,50,"2",1334,1388,19,18,67.44444444,73.05882353,72.55555556,57.88235294,-12,7,15,0.368421052631579,0.833333333333333,"2"
77,65,"2",1373,1389,20,18,71.42105263,64.70588235,72.94736842,63.70588235,-12,8,9,0.4,0.5,"2"
62,46,"2",1333,1390,18,18,63.29411765,69.35294118,71.11764706,70.47058824,-16,3,9,0.166666666666667,0.5,"1"
82,76,"1",1391,1312,17,18,74.1875,73.05882353,85.0625,76.52941176,6,4,7,0.235294117647059,0.388888888888889,"1"
80,64,"2",1216,1392,20,18,68.78947368,70.29411765,77.10526316,72.17647059,-16,6,9,0.3,0.5,"2"
80,74,"2",1398,1399,17,19,69.75,70.55555556,67.125,74.33333333,-6,10,5,0.588235294117647,0.263157894736842,"1"
82,71,"1",1404,1183,19,17,75.44444444,73.1875,78,72.375,11,10,7,0.526315789473684,0.411764705882353,"1"
86,80,"1",1406,1220,19,19,70,77.44444444,68.5,78.38888889,6,9,8,0.473684210526316,0.421052631578947,"2"
80,78,"2",1194,1412,15,18,67.92857143,71.58823529,72.71428571,69.58823529,-2,3,10,0.2,0.555555555555556,"1"
102,80,"1",1417,1113,20,19,92.89473684,81.61111111,75.31578947,82.88888889,22,18,9,0.9,0.473684210526316,"1"
68,66,"2",1273,1422,18,17,67.58823529,71.875,72.29411765,68.75,-2,6,11,0.333333333333333,0.647058823529412,"2"
65,59,"2",1158,1423,19,18,65.16666667,83.82352941,60.55555556,72.94117647,-6,14,15,0.736842105263158,0.833333333333333,"1"
81,67,"2",1262,1436,20,20,77.89473684,73.47368421,80.05263158,67.05263158,-14,8,14,0.4,0.7,"2"
100,95,"2",1154,1441,18,17,88.47058824,55.375,100.4117647,73,-5,6,3,0.333333333333333,0.176470588235294,"2"
73,72,"2",1241,1456,19,15,63.38888889,76.64285714,67.44444444,80.71428571,-1,5,6,0.263157894736842,0.4,"2"
76,73,"1",1457,1421,16,18,77.4,73.70588235,72.53333333,70.58823529,3,11,11,0.6875,0.611111111111111,"1"
88,70,"1",1459,1440,16,15,72.33333333,68.21428571,75.73333333,81.92857143,18,4,2,0.25,0.133333333333333,"1"
70,63,"2",1185,1103,15,18,77.42857143,78.23529412,75.28571429,70.47058824,-7,8,14,0.533333333333333,0.777777777777778,"2"
96,89,"1",1233,1193,20,17,78.42105263,74.625,75.63157895,75.375,7,11,8,0.55,0.470588235294118,"1"
82,71,"1",1284,1264,20,20,79.89473684,73.36842105,75.57894737,78.78947368,11,14,7,0.7,0.35,"1"
79,70,"2",1297,1324,18,18,73.41176471,77.58823529,71.52941176,69.29411765,-9,10,12,0.555555555555556,0.666666666666667,"1"
95,90,"2",1145,1346,20,19,80.89473684,75.44444444,79.21052632,79.55555556,-5,12,7,0.6,0.368421052631579,"2"
63,62,"1",1454,1156,19,19,64.27777778,66.22222222,71,73,1,4,5,0.210526315789474,0.263157894736842,"1"
106,88,"2",1178,1460,18,18,74.29411765,71.70588235,84.82352941,73.17647059,-18,3,10,0.166666666666667,0.555555555555556,"2"
75,74,"1",1463,1135,15,17,72.64285714,75.8125,68.85714286,79.375,1,8,8,0.533333333333333,0.470588235294118,"2"
92,89,"1",1464,1453,19,17,75.05555556,77.0625,83.61111111,78.9375,3,6,9,0.315789473684211,0.529411764705882,"2"
78,71,"2",1106,1108,17,15,61.3125,62,73.8125,72.42857143,-7,3,3,0.176470588235294,0.2,"1"
96,85,"1",1112,1417,20,21,75.05263158,93.35,61.84210526,75.55,11,17,19,0.85,0.904761904761905,"2"
73,56,"2",1375,1114,17,17,71.75,69.5,73.5625,69.625,-17,7,9,0.411764705882353,0.529411764705882,"2"
99,86,"1",1116,1261,19,18,81.11111111,75.52941176,72.55555556,78.35294118,13,14,9,0.736842105263158,0.5,"1"
82,80,"1",1117,1407,18,18,72.52941176,75.52941176,69.29411765,73.29411765,2,11,8,0.611111111111111,0.444444444444444,"1"
84,64,"2",1104,1120,18,19,68.58823529,78.77777778,62.23529412,75.88888889,-20,11,12,0.611111111111111,0.631578947368421,"2"
84,81,"1",1122,1293,19,19,75.77777778,77.55555556,86.94444444,75.77777778,3,4,9,0.210526315789474,0.473684210526316,"1"
62,53,"2",1395,1124,18,18,76.70588235,74.64705882,66.64705882,61.29411765,-9,13,16,0.722222222222222,0.888888888888889,"1"
82,70,"2",1399,1125,20,17,71.05263158,76.125,74.31578947,71,-12,6,12,0.3,0.705882352941177,"2"
75,65,"1",1129,1363,17,16,74.5,69.73333333,69.75,73.13333333,10,10,7,0.588235294117647,0.4375,"2"
79,74,"1",1132,1123,18,18,71.17647059,78.82352941,74.35294118,73.70588235,5,6,11,0.333333333333333,0.611111111111111,"1"
59,56,"1",1136,1352,20,21,73.05263158,61.8,80.73684211,68.35,3,4,7,0.2,0.333333333333333,"2"
70,59,"2",1131,1137,19,21,73.44444444,73.45,71.72222222,68.8,-11,9,14,0.473684210526316,0.666666666666667,"2"
66,54,"1",1138,1444,17,17,74.125,74.4375,76.6875,79.25,12,6,5,0.352941176470588,0.294117647058824,"1"
70,69,"1",1139,1177,20,20,77.78947368,70.15789474,66.89473684,72.15789474,1,16,8,0.8,0.4,"2"
62,47,"2",1334,1140,20,21,66.52631579,84.2,72,73.55,-15,7,14,0.35,0.666666666666667,"1"
101,92,"2",1275,1141,17,17,71.3125,85.75,75.4375,86.375,-9,6,9,0.352941176470588,0.529411764705882,"2"
69,58,"2",1333,1143,19,20,62.33333333,69.84210526,70.61111111,63,-11,3,13,0.157894736842105,0.65,"1"
84,83,"2",1384,1148,18,19,72.52941176,62,75.52941176,74.22222222,-1,6,2,0.333333333333333,0.105263157894737,"1"
76,61,"1",1149,1255,16,17,69.93333333,65.5,78.66666667,80.1875,15,3,4,0.1875,0.235294117647059,"1"
74,72,"2",1330,1150,19,17,61.61111111,77.5625,59.5,81.75,-2,11,7,0.578947368421053,0.411764705882353,"2"
82,78,"1",1151,1359,17,18,75.0625,76.47058824,68,72.52941176,4,12,11,0.705882352941177,0.611111111111111,"1"
78,61,"2",1408,1153,19,19,70.66666667,77.27777778,79.38888889,61.38888889,-17,4,16,0.210526315789474,0.842105263157895,"1"
73,60,"2",1241,1158,20,20,63.84210526,64.84210526,67.73684211,60.78947368,-13,5,14,0.25,0.7,"2"
52,49,"2",1259,1159,18,20,66.41176471,68.05263158,71.52941176,74.31578947,-3,8,4,0.444444444444444,0.2,"2"
64,56,"1",1161,1429,18,17,70.58823529,73.0625,68.17647059,73.75,8,9,7,0.5,0.411764705882353,"2"
67,62,"1",1165,1162,16,14,71.46666667,75.07692308,79.4,76.23076923,5,3,6,0.1875,0.428571428571429,"2"
68,65,"1",1167,1430,16,16,68.93333333,77.93333333,65.53333333,80.4,3,8,6,0.5,0.375,"1"
92,83,"1",1170,1285,16,21,67.46666667,73.3,78,72.15,9,3,10,0.1875,0.476190476190476,"1"
78,74,"2",1237,1176,19,20,77.5,74.78947368,79.11111111,71.68421053,-4,7,11,0.368421052631579,0.55,"1"
70,58,"1",1181,1274,19,18,83.61111111,73.11764706,66.55555556,61.47058824,12,14,12,0.736842105263158,0.666666666666667,"1"
83,68,"2",1381,1186,18,18,74.82352941,74.82352941,85.23529412,76.88235294,-15,2,10,0.111111111111111,0.555555555555556,"2"
71,62,"2",1456,1189,16,19,76.4,74.94444444,80.13333333,73.5,-9,7,9,0.4375,0.473684210526316,"2"
83,66,"2",1254,1192,20,18,70.26315789,71.23529412,70.42105263,77.76470588,-17,12,7,0.6,0.388888888888889,"2"
84,71,"2",1312,1195,19,18,73.22222222,74.94117647,76.83333333,73.29411765,-13,7,11,0.368421052631579,0.611111111111111,"2"
94,85,"2",1412,1198,19,18,72.05555556,67.29411765,70.05555556,72.64705882,-9,11,2,0.578947368421053,0.111111111111111,"2"
73,68,"1",1199,1257,20,20,86.31578947,76.63157895,70.94736842,62.21052632,5,17,16,0.85,0.8,"1"
71,68,"2",1269,1200,20,19,73.21052632,64.72222222,69.31578947,67.88888889,-3,12,7,0.6,0.368421052631579,"1"
81,76,"2",1305,1201,20,18,80.10526316,73.94117647,72.47368421,71.52941176,-5,16,10,0.8,0.555555555555556,"1"
89,72,"2",1440,1202,16,18,68.33333333,69.82352941,82.33333333,67.05882353,-17,2,9,0.125,0.5,"2"
92,88,"2",1111,1204,15,17,70.28571429,76.125,76.78571429,74.5625,-4,4,10,0.266666666666667,0.588235294117647,"2"
78,61,"2",1342,1205,17,18,59.375,70.23529412,77.1875,73.23529412,-17,2,7,0.117647058823529,0.388888888888889,"2"
76,56,"1",1209,1157,16,17,72.06666667,70.8125,72.26666667,74.0625,20,8,7,0.5,0.411764705882353,"1"
73,52,"2",1339,1211,18,19,70.05882353,85.72222222,74.23529412,63.5,-21,8,18,0.444444444444444,0.947368421052632,"2"
72,57,"1",1212,1238,17,17,66.3125,60.8125,80.375,69.1875,15,4,5,0.235294117647059,0.294117647058824,"1"
61,59,"2",1370,1213,16,19,70.33333333,71.72222222,75.2,69.44444444,-2,6,11,0.375,0.578947368421053,"2"
82,68,"1",1217,1171,13,15,68.75,65.64285714,66.25,73.14285714,14,7,3,0.538461538461538,0.2,"1"
61,58,"2",1347,1219,18,17,64.76470588,66.3125,73.52941176,71.625,-3,7,6,0.388888888888889,0.352941176470588,"1"
78,73,"2",1318,1220,20,20,74.10526316,77.57894737,69.21052632,78.78947368,-5,12,8,0.6,0.4,"2"
78,63,"1",1224,1299,17,18,60.1875,59.05882353,75.3125,72.82352941,15,2,0,0.117647058823529,0,"2"
65,49,"2",1319,1225,19,16,67.61111111,67.86666667,78.88888889,71.26666667,-16,3,6,0.157894736842105,0.375,"2"
72,58,"1",1229,1179,19,18,71.72222222,75.05882353,61.94444444,78.05882353,14,14,5,0.736842105263158,0.277777777777778,"1"
70,68,"2",1372,1230,16,14,65.26666667,74.76923077,68.06666667,83.84615385,-2,6,3,0.375,0.214285714285714,"2"
82,75,"1",1231,1277,20,20,84.26315789,72,69.36842105,67,7,13,12,0.65,0.6,"1"
92,87,"2",1328,1235,18,18,76.17647059,81,73.94117647,67.41176471,-5,8,11,0.444444444444444,0.611111111111111,"1"
86,79,"1",1240,1398,20,18,69.57894737,70,71.26315789,67.88235294,7,10,10,0.5,0.555555555555556,"2"
79,67,"1",1242,1400,19,19,85.77777778,69.61111111,70.44444444,67.88888889,12,17,7,0.894736842105263,0.368421052631579,"1"
79,75,"2",1452,1243,19,19,89,76.33333333,63.88888889,63.83333333,-4,15,14,0.789473684210526,0.736842105263158,"2"
81,71,"2",1239,1244,18,19,75.05882353,74.16666667,75.23529412,78.61111111,-10,9,5,0.5,0.263157894736842,"1"
85,61,"1",1245,1405,18,18,76.64705882,81.88235294,73.29411765,79.76470588,24,8,9,0.444444444444444,0.5,"1"
85,69,"1",1246,1376,19,18,93.33333333,69.76470588,72.22222222,59.23529412,16,16,14,0.842105263157895,0.777777777777778,"1"
87,76,"2",1311,1249,16,16,71.13333333,71.53333333,83.13333333,73.6,-11,6,7,0.375,0.4375,"1"
75,68,"2",1248,1250,18,18,65.41176471,77.47058824,78.47058824,73.23529412,-7,5,9,0.277777777777778,0.5,"2"
98,92,"2",1142,1253,17,20,63.625,71.89473684,73.5,83.52631579,-6,3,5,0.176470588235294,0.25,"1"
81,57,"2",1317,1256,17,18,65.625,75.88235294,72.5,64.47058824,-24,4,11,0.235294117647059,0.611111111111111,"2"
67,61,"1",1260,1191,19,19,74.55555556,67.27777778,69.83333333,67.38888889,6,11,8,0.578947368421053,0.421052631578947,"1"
102,94,"2",1166,1266,19,19,85.94444444,83.66666667,71.27777778,72.94444444,-8,17,12,0.894736842105263,0.631578947368421,"1"
94,80,"1",1267,1443,19,20,87.88888889,68.94736842,85.94444444,73.15789474,14,10,9,0.526315789473684,0.45,"1"
82,79,"1",1271,1126,17,17,65.3125,70.1875,78.6875,82.8125,3,2,2,0.117647058823529,0.117647058823529,"2"
70,50,"1",1273,1441,19,18,67.5,58,72.05555556,74.29411765,20,6,4,0.315789473684211,0.222222222222222,"2"
66,57,"2",1228,1276,19,20,74.94444444,74.68421053,73.38888889,66.31578947,-9,11,12,0.578947368421053,0.6,"2"
75,71,"2",1281,1279,18,19,69.94117647,76.83333333,70,75.94444444,-4,5,11,0.277777777777778,0.578947368421053,"1"
76,62,"2",1133,1283,20,20,66.15789474,73.68421053,72.26315789,68.21052632,-14,7,12,0.35,0.6,"2"
71,65,"1",1286,1340,19,15,78.11111111,81.5,79.38888889,79.64285714,6,6,8,0.315789473684211,0.533333333333333,"2"
80,54,"2",1184,1287,20,18,71.21052632,78.47058824,79.05263158,81.47058824,-26,6,6,0.3,0.333333333333333,"2"
55,47,"2",1383,1291,20,21,63.36842105,68.4,74.89473684,73.1,-8,3,8,0.15,0.380952380952381,"1"
86,57,"2",1194,1292,16,19,68.6,72.66666667,73.2,64.83333333,-29,3,15,0.1875,0.789473684210526,"1"
89,57,"2",1442,1295,16,18,69.06666667,70.41176471,76.6,70.23529412,-32,4,11,0.25,0.611111111111111,"1"
96,80,"1",1298,1119,19,19,64.88888889,73.83333333,65.55555556,73.72222222,16,8,7,0.421052631578947,0.368421052631579,"2"
78,71,"1",1307,1461,20,18,76.52631579,78.52941176,73.63157895,75.82352941,7,11,11,0.55,0.611111111111111,"1"
94,71,"1",1308,1282,18,19,75.70588235,73.72222222,67.52941176,81.55555556,23,15,7,0.833333333333333,0.368421052631579,"1"
81,63,"2",1146,1309,20,15,71.26315789,68.92857143,84.31578947,74,-18,4,7,0.2,0.466666666666667,"1"
57,55,"1",1310,1389,20,19,75.57894737,65.38888889,79.57894737,63.77777778,2,5,10,0.25,0.526315789473684,"2"
79,62,"2",1214,1313,16,17,64.13333333,64.0625,72.66666667,76.1875,-17,4,3,0.25,0.176470588235294,"2"
90,82,"1",1314,1130,20,20,88.63157895,72.31578947,70.68421053,73.52631579,8,16,9,0.8,0.45,"2"
89,64,"2",1226,1315,17,15,66.25,75.42857143,79.75,76.14285714,-25,2,7,0.117647058823529,0.466666666666667,"2"
90,84,"1",1316,1252,18,19,69.29411765,82.11111111,80.41176471,82.55555556,6,4,8,0.222222222222222,0.421052631578947,"1"
58,57,"1",1320,1356,18,20,64.52941176,71.57894737,69.05882353,71.47368421,1,6,10,0.333333333333333,0.5,"2"
78,65,"1",1322,1270,13,15,71,67.14285714,80.75,79.57142857,13,3,4,0.230769230769231,0.266666666666667,"2"
84,66,"2",1393,1323,20,20,75.89473684,81.05263158,67,67.52631579,-18,11,16,0.55,0.8,"2"
78,69,"1",1325,1296,16,16,74.86666667,69.86666667,67.46666667,67.86666667,9,10,9,0.625,0.5625,"2"
83,64,"1",1329,1403,18,19,87.29411765,77.83333333,79.88235294,64.38888889,19,9,14,0.5,0.736842105263158,"2"
103,86,"1",1331,1303,19,20,73.05555556,81.05263158,80.88888889,84.10526316,17,4,10,0.210526315789474,0.5,"1"
69,52,"2",1390,1332,19,19,68.94444444,79.83333333,69.11111111,63.77777778,-17,10,16,0.526315789473684,0.842105263157895,"2"
87,72,"1",1341,1290,18,19,64.76470588,66.83333333,79.17647059,86.77777778,15,3,2,0.166666666666667,0.105263157894737,"2"
77,52,"1",1345,1336,20,20,83.05263158,72.78947368,66.42105263,69.31578947,25,15,11,0.75,0.55,"1"
90,69,"2",1182,1348,20,18,71.10526316,75.11764706,72.21052632,66.29411765,-21,9,11,0.45,0.611111111111111,"1"
61,58,"2",1379,1349,17,18,59.8125,82.17647059,71.125,76.29411765,-3,4,10,0.235294117647059,0.555555555555556,"1"
84,66,"2",1265,1351,20,20,69.89473684,73.10526316,79.68421053,73.52631579,-18,6,11,0.3,0.55,"2"
65,64,"2",1304,1353,18,19,72,67.27777778,73.17647059,65.77777778,-1,8,10,0.444444444444444,0.526315789473684,"2"
74,64,"2",1175,1354,18,15,63.47058824,62.42857143,78.58823529,82.85714286,-10,3,2,0.166666666666667,0.133333333333333,"2"
77,67,"2",1236,1355,18,20,84.47058824,73.26315789,79.11764706,79.63157895,-10,11,6,0.611111111111111,0.3,"2"
76,62,"1",1358,1394,17,15,72.125,71.85714286,73.75,74.92857143,14,10,6,0.588235294117647,0.4,"1"
60,43,"1",1362,1360,20,19,74.84210526,70,69.57894737,71.27777778,17,12,9,0.6,0.473684210526316,"2"
64,63,"2",1258,1365,18,20,70.70588235,66.31578947,72.17647059,66.47368421,-1,8,9,0.444444444444444,0.45,"2"
74,61,"2",1288,1366,17,17,65.3125,82.8125,73.1875,98.5,-13,6,4,0.352941176470588,0.235294117647059,"2"
97,86,"1",1367,1391,18,18,73.64705882,74.64705882,75.70588235,84.52941176,11,9,5,0.5,0.277777777777778,"2"
83,71,"1",1368,1223,18,15,70.29411765,69.85714286,69.64705882,78.07142857,12,9,4,0.5,0.266666666666667,"1"
83,71,"1",1369,1183,20,18,72.15789474,73.05882353,75.57894737,72.94117647,12,6,7,0.3,0.388888888888889,"1"
85,64,"1",1374,1222,21,20,72.65,75.31578947,59.2,63.15789474,21,16,13,0.761904761904762,0.65,"1"
53,52,"1",1380,1105,17,17,72.25,60.0625,76,80,1,6,1,0.352941176470588,0.0588235294117647,"2"
78,71,"2",1335,1386,15,18,66.64285714,70.05882353,66.92857143,71.41176471,-7,6,8,0.4,0.444444444444444,"Neutral"
85,65,"2",1337,1388,19,19,69.27777778,72.44444444,80.38888889,57.44444444,-20,4,16,0.210526315789474,0.842105263157895,"2"
91,74,"2",1280,1397,18,18,74.82352941,76,68.05882353,73.64705882,-17,12,8,0.666666666666667,0.444444444444444,"2"
63,62,"1",1401,1208,18,18,72.58823529,73.17647059,67.35294118,67.58823529,1,9,11,0.5,0.611111111111111,"1"
75,67,"1",1404,1188,20,19,75.78947368,68.16666667,77.63157895,77.22222222,8,11,4,0.55,0.210526315789474,"1"
75,58,"2",1174,1406,19,20,62.72222222,70.84210526,70.33333333,69.10526316,-17,6,10,0.315789473684211,0.5,"1"
79,67,"2",1378,1409,18,18,66.23529412,69.70588235,71,69.17647059,-12,6,10,0.333333333333333,0.555555555555556,"1"
85,77,"2",1152,1410,19,19,62.27777778,77.83333333,77.38888889,82.88888889,-8,3,6,0.157894736842105,0.315789473684211,"2"
70,63,"1",1411,1115,19,18,71.5,61,76.88888889,75.70588235,7,9,3,0.473684210526316,0.166666666666667,"2"
76,70,"2",1218,1413,17,18,66.75,68.88235294,69.9375,69.76470588,-6,7,9,0.411764705882353,0.5,"1"
105,73,"1",1414,1169,20,17,67.31578947,76.6875,66.94736842,81.9375,32,10,6,0.5,0.352941176470588,"2"
65,55,"2",1364,1415,16,15,63.73333333,63.14285714,75.86666667,73.21428571,-10,2,3,0.125,0.2,"2"
79,73,"1",1418,1402,17,16,80.4375,67.2,74.6875,66.4,6,10,8,0.588235294117647,0.5,"2"
72,56,"1",1421,1144,19,17,73.66666667,72.4375,70.88888889,75.5,16,11,7,0.578947368421053,0.411764705882353,"1"
81,72,"1",1422,1154,18,19,71.64705882,88.83333333,68.58823529,100.3888889,9,12,6,0.666666666666667,0.315789473684211,"1"
87,74,"1",1423,1180,19,19,82.77777778,74.94444444,72.16666667,79.05555556,13,16,6,0.842105263157895,0.315789473684211,"1"
87,85,"1",1424,1102,20,18,70.73684211,75.29411765,73.89473684,75.76470588,2,9,7,0.45,0.388888888888889,"1"
71,55,"1",1426,1419,17,17,74.9375,66.125,72,71.9375,16,11,4,0.647058823529412,0.235294117647059,"1"
94,72,"2",1449,1428,19,17,81.72222222,80,78.5,68.5,-22,9,11,0.473684210526316,0.647058823529412,"1"
59,39,"1",1431,1427,17,17,67.0625,63.8125,74.4375,67.75,20,3,7,0.176470588235294,0.411764705882353,"1"
68,66,"2",1196,1435,19,19,77.55555556,72.66666667,66.55555556,71.11111111,-2,14,8,0.736842105263158,0.421052631578947,"1"
78,68,"2",1344,1437,21,20,69.2,78.63157895,63.75,61.73684211,-10,13,18,0.619047619047619,0.9,"2"
62,49,"2",1210,1438,19,18,67.83333333,70,67.72222222,53.47058824,-13,11,14,0.578947368421053,0.777777777777778,"2"
67,62,"1",1447,1357,17,21,65.875,73.4,67.1875,79.15,5,6,8,0.352941176470588,0.380952380952381,"2"
93,88,"1",1448,1301,19,20,81.05555556,81.26315789,74.94444444,76.31578947,5,11,13,0.578947368421053,0.65,"2"
91,89,"2",1160,1450,19,18,74.77777778,68.23529412,71.83333333,73.88235294,-2,9,8,0.473684210526316,0.444444444444444,"2"
74,69,"1",1451,1294,15,17,73.5,68.1875,71.85714286,73.9375,5,7,5,0.466666666666667,0.294117647058824,"2"
84,58,"2",1232,1455,19,20,71.16666667,82,75.33333333,65.36842105,-26,6,15,0.315789473684211,0.75,"2"
61,48,"2",1251,1457,18,17,65.35294118,77.3125,68.23529412,72.5625,-13,8,12,0.444444444444444,0.705882352941177,"1"
78,76,"1",1458,1278,19,20,76.27777778,74.31578947,60.38888889,65.73684211,2,15,15,0.789473684210526,0.75,"2"
81,63,"1",1107,1263,20,21,71.15789474,66.3,69.05263158,77.45,18,10,4,0.5,0.19047619047619,"1"
71,67,"2",1392,1127,19,18,70.83333333,66.35294118,71.72222222,73.29411765,-4,10,6,0.526315789473684,0.333333333333333,"2"
72,65,"1",1163,1187,18,20,63.17647059,61.84210526,64.94117647,62.15789474,7,6,9,0.333333333333333,0.45,"1"
